FETION_FLAG,MOBMAIL_FLAG,MOBNEWS_FLAG,TIMENEWS_FLAG,CR_FLAG,WIRELESS_ADV_USR_FLAG,WIRELESS_MUS_FLAG,CR_BOX_FLAG,PIM_FLAG,SMSRTN_FLAG,HOTEL_PREORD_CALL_FLAG,AER_PREORD_FLAG,MO_CALL_12580_FLAG,MOBPAY_FLAG,MOBDOWN_FLAG,mms_flag,gprs_flag,quanqu_down_flag,khbm
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,17465
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,17481
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17486
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17491
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,17503
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,17527
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17545
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17561
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17568
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17569
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,17592
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17617
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17641
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17657
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17662
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17664
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17667
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,17676
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17721
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17725
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17740
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17749
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17752
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17756
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17758
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17778
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17779
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17783
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17788
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17802
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17811
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17838
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17849
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17883
0,0,0,0,1,0,0,0,0,0,,,,,,0,1,0,17907
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17921
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17944
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17972
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17973
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17976
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17995
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17999
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18001
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18011
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18042
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18050
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18133
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18156
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18189
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18196
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18203
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18214
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18224
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18262
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18286
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18312
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18329
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18330
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18331
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18336
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18350
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18362
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18368
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18420
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18432
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18451
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,18452
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18455
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18458
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18459
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18529
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18533
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18555
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18557
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18567
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18569
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18572
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18611
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18616
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18629
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18639
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18641
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18643
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18660
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18679
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18703
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18708
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18728
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18784
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18803
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,18823
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18845
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18861
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18866
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18873
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18883
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18920
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,18933
0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,18945
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18964
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18971
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18975
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18983
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18994
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19011
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19023
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19026
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19039
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19040
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19048
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19058
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19062
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19070
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19075
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19092
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19093
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19095
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19103
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,19109
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19110
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19141
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19145
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19146
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,19178
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19205
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19223
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19226
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19227
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19248
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,19249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19257
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19280
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19335
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19360
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19363
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,19381
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19400
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,19403
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19409
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,19411
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19422
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19427
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19436
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19453
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19512
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,19519
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19533
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19546
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19561
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19567
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19574
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19582
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19621
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19644
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19650
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19655
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19656
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19679
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19680
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19681
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19685
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19695
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19742
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19744
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19750
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19760
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19761
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19762
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19767
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19768
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19774
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19824
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19831
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19851
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19854
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19857
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19883
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,19920
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19953
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19960
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19964
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,19985
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20010
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20011
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20026
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20027
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20040
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20042
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20043
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20046
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20050
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20059
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20061
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20069
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,20100
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20115
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20129
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20133
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20157
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,20166
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20171
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20175
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20176
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20180
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20190
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20198
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20234
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20239
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20260
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20264
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20266
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20278
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20280
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20287
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20288
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20292
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20306
0,0,0,0,1,0,0,0,0,0,,,,,,0,1,0,20326
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20332
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20351
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20373
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20379
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20392
0,0,0,0,1,0,0,0,0,0,,,,,,0,1,0,20407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20412
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20421
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,20428
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20429
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20445
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20446
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20461
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20470
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20473
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20490
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20494
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20510
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20519
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20522
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20537
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20539
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20575
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20577
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20584
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20590
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20608
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20611
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20653
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20675
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20679
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20680
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20709
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20712
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20714
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20730
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20751
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20760
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20773
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20778
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20802
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20822
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20823
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20829
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20868
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20876
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20896
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20905
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20906
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20911
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20929
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20937
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20939
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20949
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20950
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20962
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20978
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21012
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21021
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21027
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21060
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21066
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21077
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21078
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,21079
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21091
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21095
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21120
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21167
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21177
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21201
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21216
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,21241
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21246
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21261
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,21263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21273
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21280
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21281
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,21288
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21298
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21303
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21329
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21352
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21358
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21384
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21393
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21401
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21424
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21446
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21461
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21480
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21497
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21509
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21528
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,21533
